Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDK15,OUT045,1802.521448
DRF15,OUT035,333.7251956
FDQ25,OUT017,2557.51258
FDI48,OUT019,799.217426
FDS49,OUT046,2264.285359
FDV22,OUT046,3083.995013
NCV42,OUT046,362.9894988
FDX26,OUT046,3282.745538
FDI33,OUT018,1568.487253
FDZ14,OUT049,1789.037476
FDG10,OUT013,1025.106879
FDM38,OUT018,1963.815059
FDG26,OUT027,3786.998015
FDH46,OUT035,1618.563238
FDN13,OUT018,1409.791452
FDU57,OUT035,387.0700717
NCI06,OUT046,439.603048
FDM38,OUT045,1963.815059
NCG42,OUT010,2256.581973
FDL39,OUT045,2685.419534
FDT31,OUT019,2938.845809
FDV59,OUT013,3582.557073
FDB49,OUT035,1741.996391
FDD58,OUT049,2671.351015
DRN59,OUT046,837.3188088
FDX48,OUT049,3978.958782
FDQ11,OUT049,727.035016
FDY12,OUT049,829.2826243
FDQ11,OUT045,727.035016
DRI11,OUT017,2117.365863
FDY32,OUT027,2748.452342
FDS51,OUT045,1001.467783
FDR19,OUT010,2606.132792
DRB13,OUT018,2786.262913
FDS21,OUT035,930.587858
FDQ40,OUT045,2909.993038
NCE55,OUT013,2771.926942
FDX43,OUT027,2626.237132
FDS12,OUT049,2938.060531
DRK01,OUT027,1504.063926
FDN25,OUT017,640.4999573
FDB60,OUT046,3159.101948
FDQ13,OUT017,1308.948907
DRK13,OUT045,458.729399
DRF25,OUT018,535.884362
NCD42,OUT019,769.8393726
FDW25,OUT045,1334.823303
NCV29,OUT027,2451.694043
NCK42,OUT035,3107.056677
DRJ13,OUT027,2477.603247
DRD15,OUT017,3207.038083
FDM27,OUT045,2672.519066
FDZ50,OUT018,3204.523841
FDC04,OUT046,3974.84656
FDF50,OUT049,2896.960099
FDP15,OUT045,3960.988832
FDK46,OUT035,4311.931267
FDZ56,OUT018,2539.240171
FDY60,OUT049,1616.79039
FDB10,OUT035,549.4537044
FDR57,OUT045,2195.97148
FDU58,OUT049,2968.643544
FDH02,OUT046,192.3979901
FDP48,OUT013,410.0625365
FDI46,OUT035,4164.240899
FDW56,OUT013,3399.737091
NCM19,OUT010,1864.760974
FDS50,OUT027,3910.713435
FDK24,OUT013,917.7212235
FDO36,OUT017,2661.627531
FDK45,OUT027,2184.446777
NCL05,OUT045,683.8929047
FDL32,OUT018,1905.211919
FDA28,OUT049,309.0047981
FDY36,OUT018,1230.269227
FDP32,OUT018,1991.871372
FDL50,OUT046,1858.392658
DRC24,OUT049,2740.682705
NCS18,OUT017,2614.336698
FDD16,OUT017,1997.893145
NCV18,OUT013,1625.756069
FDX07,OUT046,2990.408202
NCZ05,OUT027,1804.35254
NCI31,OUT013,838.0574818
FDK14,OUT049,1276.593766
NCR06,OUT045,673.87472
NCF54,OUT049,2583.492809
DRG23,OUT010,2062.931966
FDD53,OUT046,736.3157076
NCM31,OUT027,2266.102645
FDT16,OUT017,684.3001985
FDR40,OUT035,1383.561843
DRG25,OUT017,2985.036751
FDT10,OUT035,927.214719
FDY32,OUT013,2748.452342
FDN50,OUT035,1471.359013
FDZ35,OUT019,1826.283196
NCP54,OUT045,2050.41928
NCD07,OUT035,1341.839304
FDS02,OUT018,3284.10649
DRN59,OUT018,837.3188088
DRB24,OUT013,2022.813602
FDP37,OUT027,2069.672492
DRB01,OUT018,515.951591
FDR47,OUT046,2691.876528
NCM31,OUT010,2266.102645
NCF06,OUT027,3028.131642
NCV17,OUT027,2967.050011
FDS10,OUT049,3165.469215
FDN52,OUT035,1249.6123
FDZ48,OUT013,204.6199254
FDJ48,OUT049,3091.70403
DRB13,OUT027,2786.262913
FDV59,OUT017,3582.557073
FDL32,OUT035,1905.211919
FDZ12,OUT035,2995.899715
NCR06,OUT027,673.87472
FDP51,OUT017,1875.313327
FDY22,OUT013,326.4554423
FDZ38,OUT049,3202.750928
NCO54,OUT035,1005.890895
FDR23,OUT035,2664.312192
FDM38,OUT049,1963.815059
FDS25,OUT013,2093.19302
FDZ22,OUT013,1249.243968
FDZ20,OUT019,2848.985519
FDD45,OUT010,285.2489043
FDN03,OUT049,4220.928507
NCW30,OUT046,3842.894037
FDY24,OUT027,203.6478797
FDJ26,OUT019,524.2851971
FDM15,OUT049,394.8073816
NCW54,OUT027,876.7801588
FDA23,OUT045,1563.084519
FDA39,OUT019,745.3735482
FDZ12,OUT017,2995.899715
NCB42,OUT046,1862.793631
FDL16,OUT046,1581.253129
FDO24,OUT019,2653.523754
NCP42,OUT046,3089.165316
FDR19,OUT018,2606.132792
DRL01,OUT045,3510.467302
FDV37,OUT046,2602.161147
FDI41,OUT010,2659.00201
FDF58,OUT049,1073.864494
NCF43,OUT018,1909.711635
FDN02,OUT049,2947.437534
NCP41,OUT035,1686.669676
NCY17,OUT027,797.4556515
FDL58,OUT027,658.2056617
NCA30,OUT027,3044.10894
FDE46,OUT018,2099.344117
FDY38,OUT035,5248.275959
NCH29,OUT027,2026.418769
FDO20,OUT045,3627.558213
FDP44,OUT018,1256.145528
FDM02,OUT027,2549.276394
FDJ14,OUT027,1333.120732
FDH04,OUT010,1382.215409
DRK23,OUT046,4512.211529
NCW05,OUT046,2636.300387
FDF12,OUT049,2426.501139
FDL51,OUT019,3654.956859
FDN03,OUT018,4220.928507
DRJ37,OUT049,2386.461437
FDM12,OUT019,2482.481346
FDA16,OUT045,4153.124063
NCB07,OUT017,2626.886107
NCI17,OUT019,1853.84476
FDR51,OUT046,2663.497112
FDJ55,OUT045,4130.059136
NCZ17,OUT013,733.6672921
FDU25,OUT013,941.3890363
NCG18,OUT045,1752.659465
DRM11,OUT017,4050.117515
FDH16,OUT035,1361.47478
FDZ04,OUT018,1123.021212
NCX53,OUT035,2394.919111
FDX38,OUT027,793.1598542
FDX09,OUT046,439.8703706
NCW05,OUT018,2636.300387
NCS41,OUT017,3125.512743
FDI26,OUT046,2938.366796
NCZ41,OUT027,2061.232576
NCK06,OUT046,2032.833835
FDX23,OUT027,1284.505788
NCA42,OUT046,2702.84519
FDC20,OUT049,182.8278143
DRC49,OUT018,2057.255865
FDX01,OUT013,1926.471608
FDC08,OUT045,3966.718423
FDC02,OUT017,4444.110527
FDK10,OUT045,2397.402341
DRC24,OUT013,2740.682705
FDW16,OUT019,1292.006632
NCU06,OUT018,3741.603991
DRA59,OUT045,2524.121151
FDR24,OUT019,1285.006694
DRL35,OUT018,706.7520958
FDA49,OUT013,1294.117766
NCC55,OUT046,154.8364182
DRD24,OUT019,1935.704146
NCE55,OUT049,2771.926942
FDT33,OUT045,2660.175925
NCT53,OUT013,2605.741905
FDS26,OUT046,3821.862658
FDL22,OUT018,319.9053181
FDP44,OUT017,1256.145528
FDC52,OUT018,3928.182217
FDI53,OUT010,2188.724678
FDZ23,OUT046,586.0529274
NCT18,OUT013,3813.370258
FDR13,OUT046,1936.031442
FDB09,OUT010,3098.291578
FDZ60,OUT013,1422.55697
FDB11,OUT046,4628.086642
FDC10,OUT018,1566.79276
FDW56,OUT035,3399.737091
FDK14,OUT027,1276.593766
DRE27,OUT027,1323.721521
FDA38,OUT017,3631.130887
FDT11,OUT045,626.3582459
FDP15,OUT035,3960.988832
FDV27,OUT035,2394.267996
FDS36,OUT027,2594.060303
FDY40,OUT027,844.0394039
NCF19,OUT049,806.6950291
FDF53,OUT045,2669.527416
FDS14,OUT027,2162.078484
FDE56,OUT046,789.0431139
FDZ19,OUT035,2156.496715
FDZ46,OUT013,2839.643725
FDR16,OUT046,3184.852627
FDG29,OUT018,589.4434479
NCE30,OUT017,3078.892822
FDZ40,OUT046,184.3838504
FDG58,OUT018,3864.208608
DRH03,OUT013,2321.931388
FDZ47,OUT045,1444.010353
FDV04,OUT018,1856.176145
FDZ10,OUT018,2138.192019
FDG46,OUT017,1846.941825
NCF07,OUT045,1530.390252
FDY44,OUT035,2951.854257
FDB21,OUT013,4039.508249
FDS20,OUT035,3212.92504
FDS49,OUT049,2264.285359
FDX55,OUT027,3791.04313
NCQ02,OUT018,3072.979656
FDR25,OUT013,4190.697544
DRG39,OUT045,816.2643068
FDB46,OUT046,3678.741437
NCC30,OUT018,3112.035986
FDE58,OUT035,2012.6961
FDC05,OUT019,2572.452616
FDY15,OUT046,2256.961978
FDG14,OUT046,2791.803823
FDL08,OUT049,2993.15322
FDQ47,OUT013,920.7494938
FDN12,OUT035,1679.531259
FDW10,OUT013,452.7328509
FDD02,OUT035,333.9354072
FDX35,OUT010,3034.197448
FDT35,OUT046,2705.272871
DRN47,OUT019,594.1798891
FDB11,OUT010,4628.086642
FDN20,OUT045,2898.405121
FDB59,OUT035,2842.186194
FDJ58,OUT045,3127.317123
FDU60,OUT046,2598.308751
FDS03,OUT049,1086.093714
FDU40,OUT019,5084.637672
DRH15,OUT049,764.3101022
FDD04,OUT027,2269.827768
FDQ01,OUT046,3606.646867
FDF28,OUT035,1835.15654
FDD22,OUT010,1850.478203
FDY19,OUT046,244.2717555
FDN33,OUT035,1362.461506
FDV36,OUT035,342.0900889
FDW01,OUT010,2044.747519
FDJ28,OUT049,3303.846793
FDB17,OUT035,2408.142857
FDM40,OUT049,2236.038658
FDV46,OUT045,2045.329886
FDQ44,OUT049,2103.303876
NCD42,OUT046,769.8393726
DRH37,OUT046,2514.764872
FDR10,OUT018,4069.664966
NCD06,OUT027,848.8826641
FDI53,OUT046,2188.724678
FDG16,OUT035,5284.021049
DRB25,OUT046,1713.372132
FDY09,OUT046,3553.528752
FDX48,OUT045,3978.958782
FDC03,OUT010,5076.482813
FDT47,OUT035,1777.146889
FDW44,OUT027,2485.824832
FDT24,OUT017,1362.796631
FDT12,OUT019,3977.475597
NCS38,OUT035,1889.631515
FDO39,OUT035,3018.784392
FDA13,OUT046,149.3580364
FDO48,OUT035,537.5761354
DRJ01,OUT017,2458.846566
FDD53,OUT018,736.3157076
NCT05,OUT049,3933.390085
FDQ51,OUT045,906.4101967
FDU60,OUT013,2598.308751
FDC59,OUT046,1075.925473
FDP36,OUT035,863.9849126
NCM19,OUT017,1864.760974
FDL16,OUT035,1581.253129
FDE50,OUT018,3735.624233
NCR18,OUT013,714.9047881
NCD30,OUT035,1486.259095
FDH31,OUT013,1275.955618
FDD56,OUT019,4358.026183
FDC47,OUT049,4645.688989
FDZ21,OUT045,1687.647666
FDM01,OUT049,1871.054172
FDF24,OUT013,1555.436909
FDW23,OUT017,772.6295348
FDY52,OUT018,1733.334083
DRH37,OUT027,2514.764872
DRO47,OUT027,2211.726267
FDR25,OUT049,4190.697544
FDQ24,OUT027,3813.267098
DRJ51,OUT018,639.9557015
NCU06,OUT035,3741.603991
NCV18,OUT018,1625.756069
NCC06,OUT027,1939.013542
FDZ01,OUT018,294.1884921
FDT14,OUT017,2273.502651
FDD11,OUT019,3692.313146
FDN09,OUT017,3305.999077
NCO18,OUT010,2546.12999
FDZ50,OUT045,3204.523841
FDS44,OUT013,4051.977092
FDI36,OUT045,2939.901228
FDA26,OUT010,4234.02892
NCY53,OUT049,1721.575612
FDF32,OUT049,3408.983553
FDF59,OUT010,1973.626339
FDB20,OUT046,243.6116519
DRH11,OUT035,954.9022718
FDT03,OUT049,1896.343021
NCH06,OUT035,3841.215384
FDR55,OUT049,3253.092555
FDI10,OUT035,2908.890937
FDZ12,OUT045,2995.899715
FDM12,OUT049,2482.481346
DRB25,OUT045,1713.372132
NCS41,OUT013,3125.512743
NCT53,OUT049,2605.741905
NCD55,OUT013,598.7451009
FDY08,OUT049,2263.512575
NCP55,OUT049,808.8638957
FDA33,OUT013,2494.149578
FDQ33,OUT013,384.4757759
FDE45,OUT027,406.7959055
FDT26,OUT013,2144.405067
NCV53,OUT049,5098.366444
FDK60,OUT027,1693.63587
NCJ29,OUT046,1249.382068
FDI15,OUT045,5497.566992
FDX21,OUT013,1531.782218
FDV49,OUT019,4440.571059
DRO59,OUT046,1454.789657
FDZ14,OUT045,1789.037476
FDP32,OUT027,1991.871372
FDC33,OUT017,613.1608512
FDT14,OUT010,2273.502651
NCN54,OUT027,1213.940335
FDR57,OUT027,2195.97148
DRK12,OUT046,647.2695795
FDX52,OUT049,3258.246521
FDX08,OUT010,2775.892004
FDP10,OUT010,1414.133757
NCP50,OUT045,1234.775866
NCL06,OUT013,3940.440893
FDP25,OUT013,3563.385707
FDE53,OUT013,1378.561787
FDL27,OUT017,201.3325766
FDC35,OUT049,556.0804507
DRJ47,OUT010,3057.421435
FDD16,OUT018,1997.893145
NCN42,OUT049,2708.239876
FDC38,OUT027,1638.361611
NCO07,OUT045,3715.316054
FDQ20,OUT049,144.587372
FDI32,OUT046,2321.372056
FDN20,OUT010,2898.405121
DRJ51,OUT027,639.9557015
FDU08,OUT045,1469.034099
DRN37,OUT019,2355.507958
FDD05,OUT010,2171.23682
FDW15,OUT046,2516.228222
FDI52,OUT046,2765.043646
DRM11,OUT049,4050.117515
NCO06,OUT045,611.1401533
FDU38,OUT049,2860.109516
FDU59,OUT018,2319.545739
FDJ10,OUT046,274.976028
FDM13,OUT049,2733.410418
NCJ30,OUT019,431.9599511
FDM45,OUT018,2758.491053
FDP36,OUT045,863.9849126
NCD30,OUT010,1486.259095
FDN48,OUT017,198.2659458
FDY32,OUT049,2748.452342
FDU47,OUT046,3321.777121
FDF17,OUT019,5074.364529
FDP34,OUT017,3681.096339
FDA47,OUT049,2641.385231
DRD27,OUT027,1356.218905
FDW38,OUT045,1084.3486
FDZ15,OUT019,346.6020462
FDZ03,OUT027,3445.551838
NCN19,OUT049,2998.783134
FDG02,OUT035,2863.483874
FDS31,OUT035,3141.28643
FDW43,OUT019,5604.060788
FDZ47,OUT010,1444.010353
FDO57,OUT017,3758.491889
NCL07,OUT013,662.3402193
NCV42,OUT013,362.9894988
FDP40,OUT017,1911.137078
FDP48,OUT019,410.0625365
FDH21,OUT017,2862.030202
NCP02,OUT049,897.4947677
FDK24,OUT049,917.7212235
FDC41,OUT045,993.3717643
FDF08,OUT017,1414.646307
FDO49,OUT017,740.3515457
FDS56,OUT027,3809.068277
FDX46,OUT018,820.3875618
FDQ07,OUT013,528.7320793
FDC32,OUT010,1396.553667
FDT21,OUT019,574.0875801
FDG58,OUT045,3864.208608
FDW14,OUT049,1321.135662
DRA12,OUT027,2030.131395
FDV27,OUT013,2394.267996
DRD25,OUT013,1874.776594
DRF48,OUT027,545.8237733
FDX24,OUT017,1226.428269
DRJ51,OUT046,639.9557015
FDE45,OUT045,406.7959055
FDE14,OUT046,2543.349424
FDG53,OUT045,2841.368728
FDT08,OUT046,357.9693212
DRC27,OUT027,3988.493631
FDG20,OUT035,2342.267036
FDC21,OUT046,1775.62716
FDV31,OUT018,4655.3309
FDB58,OUT045,2255.149624
FDV23,OUT046,1935.152234
FDA25,OUT019,2619.786944
FDC15,OUT046,3817.495869
FDU47,OUT049,3321.777121
FDE23,OUT013,850.3277447
FDS08,OUT013,2483.968307
FDW03,OUT027,293.8990395
FDJ60,OUT018,4277.177372
FDM34,OUT017,2183.565389
FDW33,OUT013,268.3253919
FDZ40,OUT013,184.3838504
FDE33,OUT018,1003.10737
NCC06,OUT010,1939.013542
FDU11,OUT046,2066.029106
FDL44,OUT017,496.2473483
NCZ29,OUT017,3095.912454
FDG28,OUT010,3703.078057
FDL12,OUT018,1154.236765
FDD52,OUT017,1874.816028
FDO15,OUT013,195.4575779
NCN29,OUT027,666.7187897
FDW36,OUT013,1704.406534
FDB21,OUT046,4039.508249
FDZ28,OUT013,2826.239744
FDY10,OUT035,1953.399211
DRG39,OUT017,816.2643068
FDN28,OUT013,1249.47223
FDV15,OUT035,1912.921905
DRI13,OUT035,3665.789054
FDH20,OUT046,1689.956179
FDY51,OUT013,3321.687834
FDE16,OUT013,3360.036917
FDX40,OUT018,1460.290135
FDC48,OUT018,2061.361993
FDS14,OUT046,2162.078484
FDX56,OUT017,3681.117525
FDI10,OUT046,2908.890937
FDI14,OUT013,2548.418087
DRM48,OUT013,808.2092112
NCH07,OUT027,2336.311658
FDY26,OUT013,4080.11072
FDD02,OUT027,333.9354072
FDM12,OUT046,2482.481346
DRF01,OUT010,438.439315
FDV36,OUT046,342.0900889
DRI59,OUT013,3891.193273
FDV03,OUT018,2966.339488
FDO39,OUT017,3018.784392
NCB07,OUT018,2626.886107
FDH38,OUT027,1977.845937
FDZ13,OUT035,967.2476897
NCZ30,OUT046,1832.451815
NCA06,OUT035,724.67568
FDB04,OUT049,213.3316078
FDN50,OUT013,1471.359013
NCG06,OUT049,3580.49631
NCY17,OUT018,797.4556515
FDC23,OUT046,3794.52482
FDK33,OUT049,4027.016121
FDR03,OUT049,5164.240056
FDZ07,OUT045,973.6593188
FDO38,OUT013,197.6088669
FDS59,OUT046,2193.583801
DRM11,OUT019,4050.117515
FDX52,OUT027,3258.246521
DRJ35,OUT018,1102.185143
NCP53,OUT046,4237.102228
FDW15,OUT019,2516.228222
DRI47,OUT045,453.255507
DRZ11,OUT035,2056.002728
FDS02,OUT013,3284.10649
DRD49,OUT018,3568.141213
FDW38,OUT049,1084.3486
FDR21,OUT019,2626.425301
FDE40,OUT013,907.4438039
FDI02,OUT045,2808.75292
FDQ04,OUT045,1443.700396
FDY14,OUT017,3930.727121
NCT54,OUT046,1462.986315
DRD25,OUT017,1874.776594
DRE01,OUT045,4504.382164
FDJ12,OUT010,4942.679808
NCZ05,OUT049,1804.35254
DRB25,OUT019,1713.372132
NCC31,OUT045,4053.950806
FDM16,OUT045,1189.807168
DRG11,OUT049,1827.73711
FDV24,OUT027,2490.826194
FDV43,OUT046,179.4981843
FDG05,OUT018,2406.703917
FDV23,OUT010,1935.152234
FDI58,OUT018,2456.742797
FDQ11,OUT017,727.035016
FDC05,OUT027,2572.452616
FDF40,OUT013,3548.813836
FDU02,OUT018,5211.534427
FDT32,OUT013,3141.608217
NCF06,OUT017,3028.131642
FDT46,OUT013,837.6034993
FDR58,OUT010,1502.922364
FDY04,OUT046,2460.656774
FDT58,OUT045,2619.27928
FDE46,OUT049,2099.344117
DRH11,OUT017,954.9022718
DRI51,OUT046,2766.668416
FDC35,OUT017,556.0804507
FDP45,OUT035,3802.311302
FDC45,OUT017,2805.723935
FDU01,OUT045,3362.871639
FDJ53,OUT010,1678.939444
FDJ46,OUT017,2609.028605
FDX07,OUT013,2990.408202
NCI30,OUT049,751.2724745
FDE47,OUT027,1898.56373
FDV48,OUT045,1373.834766
FDN16,OUT019,2528.065103
FDM52,OUT013,3636.798608
FDA32,OUT027,3324.045895
FDH05,OUT017,3444.329408
FDW25,OUT010,1334.823303
FDQ09,OUT046,1916.090988
NCM17,OUT010,825.7834493
DRM59,OUT046,2420.372718
FDV47,OUT027,1378.084926
DRE15,OUT035,1257.800212
FDS25,OUT010,2093.19302
NCZ05,OUT018,1804.35254
NCV05,OUT019,2483.057945
DRM37,OUT046,3933.534973
FDV58,OUT027,2878.206222
FDN22,OUT027,3459.747255
NCO06,OUT049,611.1401533
FDT56,OUT019,865.1595175
FDM02,OUT013,2549.276394
FDA09,OUT046,3737.926775
NCC06,OUT035,1939.013542
NCL54,OUT049,3062.784604
NCB55,OUT017,848.8487568
FDB12,OUT017,1653.995672
NCA54,OUT049,2540.610385
NCS38,OUT049,1889.631515
FDC02,OUT049,4444.110527
FDK44,OUT019,2365.906128
FDE16,OUT035,3360.036917
NCS05,OUT035,2204.522856
FDZ59,OUT045,3160.967009
FDI20,OUT017,4461.503733
FDQ14,OUT046,2206.569736
FDF53,OUT017,2669.527416
FDW25,OUT017,1334.823303
NCQ43,OUT010,296.8684432
FDX52,OUT013,3258.246521
FDE28,OUT045,5371.661366
FDN15,OUT017,1931.429103
FDO28,OUT017,1744.636394
FDQ33,OUT045,384.4757759
FDM22,OUT010,922.1339447
FDJ03,OUT017,1752.516755
FDI16,OUT045,195.5432
FDI09,OUT027,3503.072781
FDX55,OUT013,3791.04313
FDS23,OUT027,1976.359949
DRC12,OUT045,3235.942334
FDH41,OUT049,3393.018251
FDN01,OUT013,2445.120038
FDV55,OUT045,2546.449687
NCJ19,OUT013,1122.698307
NCY29,OUT010,947.7302122
FDP03,OUT018,2787.193116
FDZ52,OUT045,1678.898527
FDH31,OUT010,1275.955618
FDQ19,OUT018,3969.210039
FDS15,OUT035,1945.111002
FDN32,OUT017,531.8618101
FDH32,OUT049,279.3314395
FDF33,OUT017,1965.930258
FDJ22,OUT046,2797.357816
FDG56,OUT010,969.0690831
FDC05,OUT046,2572.452616
FDK09,OUT013,4138.179756
NCV29,OUT045,2451.694043
NCC43,OUT019,5129.35381
NCA42,OUT049,2702.84519
FDC10,OUT046,1566.79276
FDC16,OUT013,1267.033881
NCL17,OUT013,430.555805
FDA51,OUT035,1869.764286
FDW01,OUT017,2044.747519
NCF30,OUT045,3074.142921
FDN49,OUT013,705.0048025
FDY20,OUT045,2412.367279
FDC15,OUT045,3817.495869
FDY24,OUT046,203.6478797
NCG43,OUT017,1718.89392
FDA48,OUT013,3465.983628
NCF55,OUT017,757.732645
FDL38,OUT049,1492.382825
NCQ29,OUT018,3531.158751
FDC34,OUT017,3087.530973
FDP36,OUT027,863.9849126
FDN50,OUT010,1471.359013
FDO23,OUT049,1554.649484
FDT56,OUT013,865.1595175
FDT13,OUT027,3307.737033
FDZ03,OUT013,3445.551838
FDQ03,OUT010,5411.810732
FDU44,OUT045,2387.98238
FDD03,OUT049,3283.768688
NCH30,OUT013,1806.347723
FDS60,OUT010,4292.045045
FDG08,OUT046,4464.356509
FDX38,OUT017,793.1598542
FDD22,OUT017,1850.478203
FDW51,OUT013,3355.570365
FDL09,OUT017,433.9690255
FDZ60,OUT045,1422.55697
NCH07,OUT046,2336.311658
NCQ41,OUT049,660.414243
FDW04,OUT049,1845.746371
FDI08,OUT027,4272.494488
FDR19,OUT019,2606.132792
FDV13,OUT046,1524.5181
FDB52,OUT017,558.745697
FDZ48,OUT027,204.6199254
NCO14,OUT049,176.7850282
FDZ50,OUT013,3204.523841
FDN27,OUT019,1742.5849
FDQ60,OUT013,1964.342254
FDR49,OUT017,769.6905066
DRJ35,OUT027,1102.185143
DRI49,OUT017,1439.809621
FDB47,OUT017,2506.729708
FDP37,OUT010,2069.672492
FDR26,OUT049,4660.713607
FDY31,OUT019,383.3126565
FDC11,OUT045,1485.965671
DRP47,OUT035,628.768402
NCY54,OUT018,2486.524711
FDR27,OUT046,2161.565029
FDQ21,OUT019,2847.914864
NCQ29,OUT035,3531.158751
FDJ02,OUT046,1987.392999
FDE21,OUT018,2094.149841
FDM39,OUT046,2159.582409
FDZ01,OUT017,294.1884921
NCB19,OUT018,1670.349602
FDU03,OUT046,3284.33638
FDP27,OUT049,3273.953354
DRF01,OUT045,438.439315
FDM03,OUT049,2122.12523
FDV01,OUT046,2602.406691
FDS16,OUT046,3067.279985
FDO45,OUT035,210.6396507
NCX06,OUT035,3267.830777
FDP13,OUT046,808.0317411
NCR38,OUT018,5063.968778
FDA01,OUT013,848.3894237
FDT26,OUT017,2144.405067
FDD44,OUT027,5261.765774
FDB26,OUT013,758.3672119
FDP45,OUT019,3802.311302
NCP55,OUT046,808.8638957
FDT23,OUT017,2276.691958
FDO51,OUT045,854.002932
FDA44,OUT046,864.8279925
NCJ31,OUT018,3410.056388
FDX37,OUT045,1588.868111
NCD18,OUT049,3677.352208
FDN40,OUT027,2519.249133
FDL33,OUT017,2931.73621
DRF48,OUT035,545.8237733
FDW08,OUT035,1564.695604
FDX39,OUT018,3740.704647
FDB38,OUT049,361.4236769
FDY46,OUT018,2602.952082
NCB06,OUT049,2361.77996
FDA34,OUT035,3709.930268
FDA35,OUT045,1525.236125
FDQ07,OUT035,528.7320793
FDU32,OUT045,1890.832472
FDU26,OUT013,1734.134735
FDU13,OUT010,3332.624907
FDO09,OUT035,4552.01745
FDW03,OUT019,293.8990395
FDB38,OUT013,361.4236769
FDL26,OUT010,3223.172351
NCN43,OUT045,1736.548289
FDH08,OUT045,3780.965076
NCC31,OUT019,4053.950806
FDH14,OUT035,2952.592401
FDL40,OUT017,1451.633308
FDD20,OUT035,2186.930257
NCV53,OUT035,5098.366444
FDD16,OUT045,1997.893145
FDP24,OUT035,1567.425164
FDQ25,OUT045,2557.51258
FDM38,OUT035,1963.815059
NCT18,OUT010,3813.370258
FDM34,OUT049,2183.565389
DRH37,OUT010,2514.764872
NCE07,OUT013,406.5477099
FDG12,OUT013,2431.301826
FDB59,OUT010,2842.186194
FDS10,OUT018,3165.469215
FDN21,OUT010,2509.532945
FDM02,OUT045,2549.276394
FDO44,OUT049,1914.512534
NCN17,OUT017,2649.601196
FDH16,OUT018,1361.47478
FDL44,OUT046,496.2473483
FDY47,OUT017,353.3065957
DRI39,OUT046,898.2597638
NCX54,OUT018,1803.344828
FDE59,OUT046,1439.873804
FDO46,OUT045,563.9334085
DRE13,OUT046,1353.690541
FDW14,OUT013,1321.135662
FDF35,OUT046,2823.202796
FDO50,OUT019,1463.787772
DRF49,OUT017,2614.668019
FDT60,OUT049,2883.786533
FDP38,OUT045,749.9883055
FDA31,OUT027,3095.656023
FDY52,OUT010,1733.334083
FDD03,OUT027,3283.768688
FDN52,OUT018,1249.6123
FDU20,OUT010,1631.958969
FDD22,OUT035,1850.478203
NCB55,OUT019,848.8487568
FDN27,OUT045,1742.5849
FDD16,OUT013,1997.893145
FDW48,OUT046,1303.130901
DRN35,OUT045,1439.728883
FDX25,OUT049,3104.854707
DRD49,OUT049,3568.141213
FDE21,OUT019,2094.149841
FDN44,OUT035,2690.03173
DRC01,OUT049,173.7939185
NCK30,OUT046,5095.805776
FDU39,OUT013,823.9468115
FDB49,OUT013,1741.996391
FDS12,OUT045,2938.060531
FDR57,OUT018,2195.97148
FDX22,OUT027,508.0939543
FDC60,OUT013,1670.552815
NCE42,OUT049,2703.069128
NCK42,OUT049,3107.056677
DRE01,OUT017,4504.382164
FDE57,OUT018,2033.989789
DRK59,OUT019,3767.065976
FDB10,OUT027,549.4537044
FDQ25,OUT046,2557.51258
FDY26,OUT017,4080.11072
FDG28,OUT049,3703.078057
FDM14,OUT049,1504.910256
NCH29,OUT049,2026.418769
FDD48,OUT049,219.008285
FDC17,OUT045,623.5973376
DRH49,OUT027,1295.513225
FDN44,OUT018,2690.03173
FDC29,OUT045,1926.93455
DRK01,OUT019,1504.063926
FDD48,OUT017,219.008285
FDB59,OUT013,2842.186194
FDY45,OUT010,3779.501211
FDX60,OUT035,1269.047244
FDT09,OUT010,1981.411547
DRB24,OUT018,2022.813602
FDL13,OUT035,5262.235737
FDN16,OUT035,2528.065103
FDK57,OUT013,1813.654008
FDO22,OUT027,2225.100996
FDC57,OUT010,3170.051036
FDZ13,OUT027,967.2476897
FDW27,OUT013,2444.101328
FDX10,OUT049,674.9319521
FDY08,OUT018,2263.512575
FDA49,OUT017,1294.117766
FDC32,OUT018,1396.553667
FDO04,OUT035,824.6950371
NCZ54,OUT013,3211.26216
FDY40,OUT045,844.0394039
FDW36,OUT045,1704.406534
FDE11,OUT017,3284.304139
DRE37,OUT045,4604.171163
NCK19,OUT017,3624.678891
FDT19,OUT035,2947.969413
FDE56,OUT045,789.0431139
FDZ57,OUT010,3120.696621
FDB35,OUT035,2360.732439
FDF09,OUT010,650.3144433
FDO34,OUT046,2571.424609
FDA55,OUT046,4402.709734
NCM18,OUT035,865.1358834
FDJ20,OUT019,1946.866749
DRQ35,OUT019,2132.405031
FDG02,OUT013,2863.483874
NCU29,OUT018,2487.787098
FDL27,OUT027,201.3325766
NCA54,OUT035,2540.610385
FDJ32,OUT035,1026.981115
FDB21,OUT019,4039.508249
FDR46,OUT035,2383.636567
FDZ32,OUT046,2485.670407
DRF36,OUT017,3079.240056
NCU54,OUT017,5015.690614
NCI31,OUT017,838.0574818
DRA59,OUT035,2524.121151
NCC55,OUT045,154.8364182
FDE44,OUT018,1770.953214
NCN26,OUT018,1988.661487
